900.0,0.47906843,0.026481502,0.15000421,0.023660272,0.035045486,0.010806205,0.0068151457,0.0034592762,0.0011445819,8.376343E-4,1.7434833E-4,1.7735884E-4,2.4648629E-5,3.3255525E-5,3.329382E-6,5.8560595E-6,4.3401795E-7,9.67319E-7
950.0,0.5060234,0.027786748,0.16566439,0.024584895,0.04046857,0.011753273,0.0081989765,0.003890428,0.001432694,9.771022E-4,2.2589178E-4,2.1285312E-4,3.291468E-5,4.112582E-5,4.5520824E-6,7.4477925E-6,6.050083E-7,1.2708507E-6
1000.0,0.5348793,0.028238317,0.18279637,0.025724703,0.04656663,0.012978306,0.0098241875,0.0045064394,0.0017876822,0.0011846136,2.9294373E-4,2.6824215E-4,4.4271655E-5,5.3655465E-5,6.33131E-6,1.0005894E-5,8.682243E-7,1.7529172E-6
1050.0,0.56154203,0.029127082,0.20002362,0.02671579,0.053086992,0.014076519,0.011642915,0.005066479,0.0022006694,0.001381923,3.7343177E-4,3.2225717E-4,5.8266E-5,6.630031E-5,8.563987E-6,1.2632978E-5,1.2025315E-6,2.2601394E-6
1100.0,0.59073305,0.029655501,0.21869317,0.027599,0.060247906,0.0151994275,0.0136806965,0.0056810933,0.00267458,0.0016089579,4.6830976E-4,3.8904694E-4,7.5237906E-5,8.325002E-5,1.1354133E-5,1.6644402E-5,1.6335732E-6,3.169513E-6
1150.0,0.6178531,0.030749047,0.23745707,0.02866765,0.06785356,0.016350236,0.015951652,0.0063171852,0.0032258353,0.0018500822,5.829849E-4,4.5935332E-4,9.645025E-5,1.00339275E-4,1.493956E-5,2.0141959E-5,2.1991964E-6,3.7766881E-6
1200.0,0.6463699,0.031021675,0.2574619,0.029621286,0.07614226,0.017616278,0.018493082,0.0070768786,0.0038609935,0.0021550094,7.1945373E-4,5.577127E-4,1.2258107E-4,1.2765544E-4,1.9527084E-5,2.7221546E-5,2.9536411E-6,5.515199E-6
1250.0,0.67381823,0.0322739,0.27806342,0.030711107,0.08511219,0.01881159,0.021355173,0.0077654733,0.004600907,0.0024298327,8.8275975E-4,6.4001465E-4,1.5450592E-4,1.4796284E-4,2.5194606E-5,3.1288506E-5,3.886454E-6,6.1754818E-6
1300.0,0.70240253,0.033005644,0.2997161,0.0317718,0.09473268,0.020028245,0.02449353,0.008484197,0.005431474,0.002723963,0.0010704705,7.3272793E-4,1.9203982E-4,1.725142E-4,3.2006636E-5,3.6977926E-5,5.031652E-6,7.3724705E-6
1350.0,0.72967386,0.033931296,0.32211366,0.033160325,0.10524724,0.021543294,0.02809975,0.009426961,0.0064302622,0.0031280236,0.0013065153,8.6893386E-4,2.4138436E-4,2.1122486E-4,4.137425E-5,4.674627E-5,6.679505E-6,9.626591E-6
1400.0,0.7581557,0.034395367,0.34497392,0.03416418,0.11597588,0.022873234,0.031807825,0.010297555,0.007471416,0.0035133571,0.0015564477,9.998293E-4,2.9447526E-4,2.4836656E-4,5.1603914E-5,5.595158E-5,8.502705E-6,1.1693276E-5
1450.0,0.7856107,0.035392314,0.36862442,0.03544791,0.1276513,0.02430023,0.036015503,0.011224167,0.00869528,0.003929894,0.0018595619,0.0011440438,3.606945E-4,2.8991193E-4,6.4688116E-5,6.629829E-5,1.0886629E-5,1.3990854E-5
1500.0,0.81333244,0.035881385,0.3927092,0.036293454,0.1397151,0.025553863,0.040441997,0.0121492315,0.0100093,0.0043777195,0.0021924241,0.0013108319,4.3520003E-4,3.4164533E-4,7.979735E-5,8.0398226E-5,1.3717499E-5,1.7474833E-5
1550.0,0.8414294,0.036910072,0.41812235,0.037604026,0.15288492,0.026988385,0.04541625,0.01313946,0.011524372,0.0048533664,0.0025849943,0.0014875203,5.248296E-4,3.9660468E-4,9.82825E-5,9.543965E-5,1.7228604E-5,2.1237398E-5
1600.0,0.869279,0.03762413,0.4445766,0.039350413,0.16713093,0.029004967,0.051007494,0.014503011,0.013293079,0.0055006556,0.0030610282,0.0017272522,6.376702E-4,4.7065396E-4,1.2243152E-4,1.1526269E-4,2.198208E-5,2.5958174E-5
1650.0,0.89693177,0.038591012,0.47212395,0.040996976,0.18254548,0.03088159,0.057254836,0.015804531,0.015325648,0.006134799,0.0036217484,0.0019675733,7.735134E-4,5.4661615E-4,1.5206022E-4,1.3618621E-4,2.791028E-5,3.1139738E-5
1700.0,0.9242747,0.039140396,0.5004759,0.042401712,0.19893898,0.032973483,0.06412814,0.017409505,0.017640863,0.0069638523,0.0042840564,0.0023042683,9.4012433E-4,6.623437E-4,1.8985274E-4,1.724191E-4,3.5790144E-5,4.191156E-5
1750.0,0.9522587,0.03994766,0.5286567,0.043554287,0.2151296,0.034367483,0.07089179,0.018486544,0.019915018,0.0075366665,0.0049331645,0.0025299625,0.0011029289,7.3332957E-4,2.2658231E-4,1.8983771E-4,4.3375607E-5,4.4908895E-5
1800.0,0.9804709,0.040777013,0.55764174,0.045278333,0.23211293,0.036179647,0.0781391,0.019842273,0.022405516,0.008265656,0.005660683,0.0028371366,0.0012899052,8.4147195E-4,2.699076E-4,2.2328623E-4,5.2594358E-5,5.431956E-5
1850.0,1.0082278,0.04147307,0.5875522,0.04688533,0.25030842,0.03798824,0.0861535,0.021243997,0.025237517,0.009041111,0.00650874,0.0031717194,0.0015127932,9.619929E-4,3.2259984E-4,2.612523E-4,6.4011976E-5,6.51358E-5
1900.0,1.0365871,0.042286247,0.6180438,0.04825023,0.26890776,0.03963913,0.09440199,0.022570599,0.028181255,0.009782557,0.0074004517,0.003487314,0.0017500479,0.0010717012,3.7935897E-4,2.9358553E-4,7.643737E-5,7.339636E-5
1950.0,1.064228,0.043502707,0.64983696,0.05073357,0.28930154,0.04239927,0.10386577,0.024685843,0.031701963,0.010964376,0.00851094,0.0040119593,0.002057552,0.0012675467,4.560018E-4,3.5776847E-4,9.395143E-5,9.24143E-5
2000.0,1.0927178,0.044010453,0.68263924,0.05216314,0.31050003,0.04440331,0.11378148,0.026434224,0.035423912,0.012015781,0.009695537,0.0045044096,0.0023886778,0.0014604086,5.3932355E-4,4.2450393E-4,1.1318226E-4,1.13544316E-4
2050.0,1.1203886,0.044649836,0.7155794,0.053863868,0.33243123,0.0462394,0.12428996,0.027840456,0.039445486,0.012809235,0.010993749,0.004846411,0.002754708,0.0015797717,6.316008E-4,4.5884785E-4,1.3435223E-4,1.21695266E-4
2100.0,1.1482615,0.045466233,0.7498015,0.055667985,0.35578483,0.048476875,0.13576856,0.029713491,0.043954764,0.013925297,0.012490402,0.0053602904,0.0031892844,0.0017745196,7.446944E-4,5.218832E-4,1.6120261E-4,1.3953258E-4
2150.0,1.1759129,0.04664667,0.7843944,0.05744052,0.37978953,0.050745882,0.14777762,0.031740546,0.048760034,0.015198435,0.014117155,0.00597994,0.0036717826,0.002024121,8.731872E-4,6.0904725E-4,1.9248818E-4,1.6676138E-4
2200.0,1.2037927,0.047111355,0.8199441,0.0598951,0.4049968,0.05394479,0.16066557,0.03441967,0.05403137,0.01683854,0.015941218,0.0067824144,0.0042250687,0.0023557055,0.001023963,7.298366E-4,2.300974E-4,2.0670911E-4
2250.0,1.2311885,0.048047755,0.855182,0.061752446,0.43023276,0.055809084,0.1736577,0.035924852,0.059368555,0.017759632,0.017789794,0.0072149355,0.0047838115,0.0025201316,0.0011748566,7.8186416E-4,2.671351E-4,2.206601E-4
2300.0,1.2601929,0.04891269,0.89279175,0.063288055,0.4573932,0.057613336,0.18777989,0.037608527,0.065236434,0.018884849,0.019848801,0.0077891108,0.005415598,0.0027594846,0.0013484661,8.672413E-4,3.106244E-4,2.4759138E-4
2350.0,1.2886959,0.05034802,0.93130326,0.066231355,0.48614618,0.06074766,0.20320374,0.04015746,0.07183533,0.02047965,0.022230636,0.008585184,0.0061668414,0.003090855,0.0015606115,9.86063E-4,3.6523005E-4,2.8515627E-4
2400.0,1.3165412,0.050929826,0.9708568,0.068322726,0.516897,0.06360683,0.22026931,0.042728525,0.0793582,0.02215942,0.025018888,0.009444458,0.007067446,0.0034549418,0.0018204236,0.0011189159,4.33395E-4,3.281014E-4
2450.0,1.34575,0.052012365,1.0121007,0.07120819,0.54898953,0.067066394,0.23817353,0.045684673,0.08731375,0.024061922,0.027997483,0.010418057,0.008040932,0.0038705666,0.0021049595,0.001272293,5.091141E-4,3.783259E-4
2500.0,1.3729287,0.052871138,1.0503736,0.07329555,0.5787795,0.06985764,0.25485215,0.0483562,0.09477366,0.02591829,0.030817753,0.011428779,0.008973989,0.0043283985,0.0023817348,0.00145343,5.840434E-4,4.4321868E-4
2550.0,1.4010109,0.0543501,1.0924114,0.0763042,0.6131077,0.073177755,0.2748422,0.051241472,0.10400836,0.02787243,0.034402847,0.012496028,0.010186603,0.0048185787,0.0027481164,0.0016499292,6.847811E-4,5.1386823E-4
2600.0,1.4297781,0.055079084,1.1347569,0.07860844,0.6474488,0.07600787,0.29477632,0.053781003,0.11321552,0.029600967,0.037981518,0.013419056,0.011399167,0.005223347,0.0031149515,0.0017997447,7.8562816E-4,5.61456E-4
2650.0,1.457753,0.05606341,1.1783031,0.08114622,0.6843168,0.07950764,0.31700775,0.057122987,0.12384716,0.03194205,0.042252503,0.014703787,0.012892815,0.005806228,0.0035810072,0.0020267675,9.177072E-4,6.394271E-4
2700.0,1.4872286,0.05723255,1.2236382,0.08441881,0.7225544,0.08341188,0.3400564,0.060619045,0.13488777,0.034392696,0.046701483,0.016099166,0.014456009,0.0064781676,0.004071889,0.0023104781,0.0010580297,7.474953E-4
2750.0,1.515401,0.0585023,1.2684891,0.0882468,0.76150316,0.08800076,0.36416033,0.064563885,0.14671406,0.037059702,0.05157335,0.017575514,0.016202768,0.0071715154,0.0046305633,0.0025960724,0.0012203669,8.536158E-4
2800.0,1.5417694,0.059488133,1.3113738,0.09063177,0.7994053,0.0912848,0.3880108,0.06781211,0.15861481,0.039438915,0.056560893,0.0189396,0.018021975,0.007815773,0.0052224416,0.0028558166,0.0013951927,9.452011E-4
2850.0,1.5709511,0.05901183,1.3583281,0.09135061,0.8407627,0.09318947,0.4139863,0.070144065,0.17155507,0.041312747,0.061972458,0.020056305,0.01999032,0.008347072,0.005860141,0.0030654473,0.0015824804,0.0010150383
2900.0,1.598679,0.06079827,1.4054736,0.0959462,0.8841323,0.09875663,0.442309,0.07509714,0.18618344,0.044804465,0.068306625,0.022075092,0.022374364,0.00933612,0.00665989,0.003488233,0.0018259833,0.0011765747
2950.0,1.6272876,0.0628331,1.4534608,0.099595726,0.92788535,0.10288944,0.47073302,0.07893542,0.20083012,0.04768233,0.074648544,0.023846323,0.024766542,0.010260258,0.0074658715,0.003911914,0.0020730626,0.0013522295
3000.0,1.6561216,0.062781915,1.5023848,0.102933854,0.97321963,0.10840908,0.5006634,0.08423793,0.21650277,0.051429294,0.08153687,0.02595526,0.027399924,0.011249561,0.008362676,0.004308581,0.002349933,0.0014900345
3050.0,1.6836964,0.06382043,1.551406,0.105122,1.0201994,0.11122928,0.5325385,0.08727765,0.23356985,0.05396944,0.089185774,0.027643953,0.030374967,0.012190947,0.0093927905,0.00477188,0.002673359,0.0017000046
3100.0,1.7129307,0.06467931,1.6041024,0.10820315,1.0714576,0.11591039,0.5678644,0.09214033,0.25280142,0.057750285,0.0979507,0.029968737,0.033843603,0.013370639,0.01061449,0.005279618,0.0030633057,0.0018876785
3150.0,1.7389206,0.0662824,1.6508682,0.11273575,1.117078,0.12141821,0.5994502,0.097080104,0.2700916,0.061354574,0.10588038,0.03216604,0.037002582,0.014517816,0.011735131,0.005806287,0.003423851,0.002105828
3200.0,1.7677845,0.06621197,1.705238,0.11396193,1.1720216,0.124918506,0.6386848,0.10167294,0.29218453,0.065302335,0.11628313,0.03471947,0.041250993,0.015853593,0.013277729,0.0063943244,0.0039308383,0.0023280461
3250.0,1.7959735,0.06849898,1.757106,0.11951804,1.2237128,0.13136846,0.6752482,0.107455544,0.3126404,0.06960889,0.12587698,0.037417416,0.045161203,0.017305218,0.014697699,0.007083157,0.0043986877,0.0026240894
3300.0,1.8245281,0.069879666,1.8098731,0.124026895,1.2765808,0.13747048,0.71288383,0.11326611,0.3338483,0.07397745,0.1358975,0.040104438,0.049277328,0.018691039,0.016203864,0.0076916227,0.004898468,0.0028523672
3350.0,1.8531076,0.070018984,1.8654354,0.1252352,1.3345581,0.14034358,0.7556029,0.11708395,0.35863635,0.07744887,0.14791316,0.04252226,0.054324143,0.020072902,0.018087521,0.008371185,0.0055347704,0.0031497937
3400.0,1.880999,0.070104726,1.9199525,0.12744384,1.3919263,0.14467885,0.7982764,0.12223344,0.3836667,0.0818603,0.16018921,0.04546767,0.05954519,0.021686962,0.02006111,0.009122711,0.0062099006,0.003454208
3450.0,1.9088162,0.07134661,1.9749739,0.13170795,1.450432,0.15094975,0.8422642,0.12874365,0.4097557,0.08717048,0.17313044,0.04903232,0.06511552,0.023726793,0.022194285,0.010148127,0.006950343,0.0039186184
3500.0,1.9363724,0.07273072,2.0306358,0.13713726,1.5108025,0.15957983,0.88854015,0.13790466,0.43772727,0.09465836,0.187275,0.05408774,0.07132349,0.02667546,0.024620542,0.011691358,0.0078107486,0.0046659717
3550.0,1.9672123,0.07441161,2.0920067,0.14250097,1.5766846,0.16628999,0.93854,0.14378624,0.46763396,0.09877045,0.20221244,0.056406494,0.0777812,0.027707893,0.027095532,0.012015737,0.008666124,0.0046937163
3600.0,1.9943564,0.07526753,2.1487012,0.1452485,1.6399182,0.17146957,0.98825514,0.15042041,0.49841484,0.10496432,0.21814121,0.060927387,0.08493139,0.030430268,0.029951364,0.013422797,0.009700005,0.0053362227
3650.0,2.0218372,0.074908756,2.207991,0.14820604,1.7081515,0.17851502,1.043428,0.15893675,0.5334219,0.11222445,0.23663753,0.0658052,0.093375325,0.033159956,0.0333677,0.014737344,0.010947399,0.005892719
3700.0,2.0487802,0.075865865,2.2651281,0.15230152,1.7731626,0.18401586,1.0955044,0.16415086,0.56618243,0.11634568,0.25380403,0.0686048,0.10114851,0.03481168,0.03648685,0.015597978,0.012077211,0.0062967613
3750.0,2.0785224,0.07739019,2.3283,0.1560629,1.8449908,0.1897275,1.1531478,0.17091149,0.6026269,0.122717984,0.27306497,0.07351007,0.10998003,0.03800425,0.04009075,0.017416572,0.013411214,0.007230048
3800.0,2.105974,0.07848937,2.3868783,0.1583918,1.9118971,0.19348946,1.207111,0.17597486,0.6369533,0.12783556,0.29133987,0.07749258,0.118427366,0.040516127,0.04356738,0.01875653,0.014708479,0.00785394
3850.0,2.1346445,0.07811681,2.4499865,0.16077282,1.9862733,0.19877218,1.268763,0.18209565,0.67705363,0.13291876,0.31304517,0.0808155,0.12856708,0.042296696,0.04775779,0.019545607,0.016267907,0.008135323
3900.0,2.161743,0.079635546,2.5116773,0.16514468,2.060842,0.20630445,1.3320408,0.19150642,0.7192156,0.14188366,0.33646795,0.08764481,0.13983198,0.046637706,0.05256917,0.021927744,0.01812735,0.009293993
3950.0,2.1899688,0.08164799,2.5741007,0.17379786,2.1349633,0.21946459,1.3941338,0.20450248,0.76014507,0.15191314,0.35897994,0.09414366,0.15054768,0.050289523,0.05709484,0.023738375,0.019854229,0.010094943
4000.0,2.218803,0.08286362,2.6399837,0.17634554,2.215019,0.22306094,1.4624368,0.20898686,0.8058661,0.15650778,0.38447046,0.097912714,0.16283406,0.05283436,0.06234696,0.025204504,0.021882718,0.010838243
4050.0,2.2461665,0.08165577,2.7031753,0.17671923,2.292901,0.22721191,1.5299152,0.21600705,0.8517747,0.16376011,0.41049182,0.1034981,0.17558295,0.056324463,0.06788245,0.027060812,0.024051767,0.011705937
4100.0,2.2714124,0.0834665,2.7633255,0.18471025,2.369096,0.24037963,1.5975974,0.23023443,0.8988823,0.17578112,0.43776545,0.11201797,0.18922243,0.061563633,0.07392765,0.02991744,0.026471434,0.013110669
4150.0,2.3001695,0.0852541,2.8317275,0.18846597,2.4553728,0.24622414,1.6739255,0.23776174,0.95186245,0.18338387,0.4684046,0.11810111,0.20454626,0.06556101,0.08072586,0.032148633,0.029196538,0.014196266
4200.0,2.3293808,0.083296314,2.899494,0.18736,2.5395503,0.24734508,1.7474846,0.2406688,1.0023112,0.18683484,0.4972063,0.12103689,0.21874206,0.06755693,0.08692011,0.033290878,0.031632274,0.014765064
4250.0,2.356155,0.08677963,2.9673345,0.19761692,2.6300087,0.26329547,1.8316157,0.25834885,1.0634054,0.20238893,0.5340312,0.13245131,0.23788013,0.07476226,0.09571977,0.037295654,0.035280418,0.016762266
4300.0,2.3844202,0.085380994,3.0367653,0.19586228,2.720554,0.2640558,1.9144121,0.26275918,1.1227661,0.20896256,0.56945413,0.13895886,0.25615144,0.07982398,0.10408021,0.04063982,0.03874011,0.018729093
4350.0,2.4132357,0.086292036,3.1069918,0.19900772,2.81152,0.27023944,1.997185,0.2713562,1.1818964,0.21808484,0.60467947,0.14676078,0.2743156,0.085449085,0.11240186,0.04419107,0.04219167,0.020751724
4400.0,2.4423316,0.088973984,3.1808844,0.20911632,2.9109824,0.28599632,2.0907974,0.28791335,1.250773,0.23183255,0.6467383,0.15632476,0.29644585,0.09116048,0.12269259,0.047144976,0.046499316,0.022073602
4450.0,2.4695544,0.08986212,3.2481048,0.21400306,2.9994688,0.29508433,2.172548,0.29870284,1.3099917,0.24137256,0.6824289,0.1629649,0.3150051,0.09485953,0.13122733,0.048743863,0.050030503,0.022523675
4500.0,2.4974666,0.089209065,3.320462,0.21373267,3.0985322,0.29704207,2.267322,0.3038708,1.3809006,0.24863228,0.7265089,0.17019407,0.33865586,0.10055808,0.14246719,0.052530274,0.0548526,0.024733363
4550.0,2.523583,0.08995877,3.3882208,0.2174075,3.191581,0.30504444,2.3567317,0.31535503,1.4481591,0.26083723,0.76858824,0.18045908,0.36139056,0.10771242,0.15334985,0.056798466,0.05955486,0.026964204
4600.0,2.551756,0.0913714,3.4642713,0.22294691,3.2995546,0.31568283,2.4636033,0.32915834,1.5306779,0.2749115,0.8214174,0.19253677,0.3905323,0.11674362,0.16757338,0.062824376,0.06581936,0.030615767
4650.0,2.5837479,0.095310986,3.5488906,0.23434077,3.417845,0.332991,2.5791974,0.348447,1.6190399,0.2924182,0.8775458,0.20593473,0.42129382,0.12555267,0.18249743,0.06788132,0.0723481,0.033190474
4700.0,2.612073,0.09276562,3.6210265,0.23466305,3.5161803,0.33953413,2.673376,0.358847,1.6897405,0.30240083,0.9216539,0.21294466,0.44500363,0.12932262,0.1937451,0.069350936,0.07713755,0.033451322
4750.0,2.6378558,0.09582961,3.695968,0.24273172,3.6291893,0.3537304,2.791352,0.37776512,1.785426,0.32258087,0.9858392,0.23088546,0.4820339,0.14306372,0.21262525,0.07869575,0.08581539,0.03923573
4800.0,2.6664424,0.09659981,3.773434,0.24795361,3.7403789,0.36394656,2.902916,0.39042595,1.8729072,0.33453456,1.0427665,0.24007045,0.5139443,0.14896798,0.22842649,0.08188603,0.09285476,0.040656824
4850.0,2.6951044,0.09723538,3.8481367,0.25369152,3.8441055,0.37471133,3.0038717,0.40270033,1.949818,0.34508044,1.0914193,0.24741863,0.54045117,0.1531935,0.24117513,0.08383681,0.098361805,0.041290626
4900.0,2.721686,0.09634693,3.925835,0.25302145,3.962679,0.37974182,3.1295474,0.41637456,2.053561,0.3644083,1.1623749,0.2669088,0.5822507,0.16893405,0.26295105,0.09469127,0.1085913,0.04795806
4950.0,2.7450998,0.09707709,3.992227,0.25610906,4.0617476,0.38669094,3.2326376,0.427223,2.1373374,0.37724087,1.2188834,0.27903545,0.61511666,0.17846401,0.27987167,0.101100974,0.116450496,0.05172239
5000.0,2.7745984,0.09714686,4.0732827,0.26215747,4.180115,0.4008588,3.353656,0.44543445,2.2341018,0.3941696,1.2831069,0.29175213,0.6518348,0.18665655,0.2984144,0.10582525,0.1248751,0.05425948
5050.0,2.8055634,0.10019308,4.1659307,0.26898196,4.3244047,0.41330525,3.509626,0.46475688,2.3653526,0.4184921,1.3746502,0.31678876,0.7068677,0.20841748,0.3277239,0.12237183,0.13898641,0.065580525
5100.0,2.830641,0.09954808,4.2387595,0.2695043,4.435929,0.41675782,3.6285813,0.47125858,2.4642696,0.4260104,1.4427404,0.32277644,0.7471512,0.21160732,0.34872115,0.12300553,0.14879756,0.0646869
5150.0,2.8573852,0.100659676,4.3150945,0.27515984,4.5511713,0.42609107,3.7499166,0.48156217,2.5639029,0.4353294,1.5104941,0.33012545,0.7867647,0.21671595,0.36914614,0.12613457,0.15825604,0.06637871
5200.0,2.891853,0.09935855,4.413177,0.27785465,4.6990767,0.43671697,3.9058263,0.49785438,2.6922667,0.4523651,1.5981385,0.34424618,0.8382695,0.22661261,0.3958664,0.13217469,0.17072327,0.06962294
5250.0,2.9158585,0.10321446,4.491437,0.28997952,4.8305583,0.45799372,4.0576954,0.52552366,2.8278506,0.48134822,1.6977986,0.36954528,0.90101093,0.24541907,0.43061998,0.14428112,0.18799254,0.07645564
5300.0,2.9406552,0.10551185,4.5623717,0.29832122,4.937791,0.47466367,4.171175,0.5490112,2.921994,0.5075189,1.762892,0.39413944,0.940006,0.26573578,0.45141464,0.15951556,0.19806892,0.08707058
5350.0,2.9755564,0.10423539,4.6669416,0.29968393,5.1030073,0.482044,4.3529387,0.5618569,3.0777576,0.521993,1.873329,0.4060408,1.0072559,0.27290857,0.48747998,0.16216229,0.2154041,0.08671551
5400.0,2.995687,0.111168556,4.734749,0.32068542,5.2201486,0.5189589,4.4921184,0.60874903,3.205653,0.56945765,1.9701986,0.44655097,1.0701743,0.30314675,0.523494,0.182426,0.23393497,0.09915512
5450.0,3.0205092,0.10877661,4.813836,0.3166959,5.352021,0.5187148,4.6446767,0.6163654,3.342822,0.58432895,2.0721524,0.46471077,1.1352953,0.32041687,0.5602076,0.1963471,0.25257012,0.10911419
5500.0,3.053404,0.1090233,4.9141717,0.32134053,5.513435,0.5304028,4.8256564,0.6341418,3.501073,0.6047786,2.1868064,0.48404634,1.2067804,0.33605337,0.5995692,0.20742641,0.2720786,0.116119355
5550.0,3.0863826,0.10665149,5.01275,0.32188824,5.6694794,0.54028755,4.998231,0.65323406,3.65011,0.627363,2.2935355,0.5039984,1.2725495,0.35020795,0.63533634,0.21574062,0.28955382,0.12018626
5600.0,3.113027,0.10735965,5.097818,0.32336995,5.8114324,0.54283756,5.162548,0.6577221,3.7979765,0.634225,2.4035141,0.51244235,1.3428268,0.35872757,0.67494744,0.22307937,0.30963376,0.1257868
5650.0,3.140541,0.11217134,5.1902304,0.33777505,5.972362,0.5684988,5.356118,0.6927993,3.9785209,0.6742409,2.5425637,0.5515979,1.4348125,0.39207304,0.7286571,0.248116,0.3378717,0.14255485
5700.0,3.16838,0.11152911,5.2749877,0.3418986,6.109033,0.5795657,5.5097256,0.7071859,4.112989,0.686025,2.6398127,0.55704004,1.4950463,0.3911037,0.7613526,0.2430483,0.35366118,0.13613346
5750.0,3.190906,0.11224795,5.3503633,0.34815055,6.2406793,0.5950027,5.6688347,0.7301448,4.262094,0.710979,2.7550437,0.57860565,1.571347,0.40653497,0.80578166,0.25232303,0.37683803,0.14076518
5800.0,3.2237084,0.11495039,5.455956,0.35909545,6.4189053,0.6206717,5.878333,0.770948,4.4542418,0.76080924,2.9013116,0.6290276,1.6674117,0.45091844,0.86171675,0.28753823,0.40630165,0.16659272
5850.0,3.2547462,0.11792732,5.5609727,0.36936808,6.6039453,0.6381637,6.1036882,0.79243284,4.6668854,0.7829813,3.0667045,0.6493464,1.7776427,0.46761367,0.9263623,0.29981145,0.4403155,0.1746705
5900.0,3.278884,0.11758928,5.647363,0.37229756,6.7639337,0.6508693,6.307492,0.8183645,4.8674617,0.8190186,3.2290735,0.68814605,1.8901155,0.5022683,0.9948597,0.32666197,0.4777245,0.19332142
